country,year_week,new_cases,number_sequenced,percent_cases_sequenced,variant,number_detections_variant,percent_variant
Latvia,2021-01-10,6167,1.0,0.0,P.1,0,0.0
Liechtenstein,2021-01-10,130,10.0,7.7,P.1,0,0.0
Lithuania,2021-01-10,15618,88.0,0.6,P.1,0,0.0
Luxembourg,2021-01-10,1070,137.0,12.8,P.1,0,0.0
Malta,2021-01-10,804,0.0,0.0,P.1,0,
Netherlands,2021-01-10,50699,578.0,1.1,P.1,0,0.0
Norway,2021-01-10,3658,120.0,3.3,P.1,0,0.0
Poland,2021-01-10,61937,6.0,0.0,P.1,0,0.0
Portugal,2021-01-10,34957,69.0,0.2,P.1,0,0.0
Romania,2021-01-10,22000,5.0,0.0,P.1,0,0.0
Slovakia,2021-01-10,20007,11.0,0.1,P.1,0,0.0
Slovenia,2021-01-10,10531,23.0,0.2,P.1,0,0.0
Spain,2021-01-10,79431,422.0,0.5,P.1,0,0.0
Sweden,2021-01-10,41217,240.0,0.6,P.1,0,0.0
Austria,2021-01-10,15133,133.0,0.9,B.1.1.7,48,36.1
Belgium,2021-01-10,14711,285.0,1.9,B.1.1.7,65,22.8
Bulgaria,2021-01-10,5460,35.0,0.6,B.1.1.7,7,20.0
Croatia,2021-01-10,7265,11.0,0.2,B.1.1.7,0,0.0
Cyprus,2021-01-10,3376,0.0,0.0,B.1.1.7,0,
Czechia,2021-01-10,88740,100.0,0.1,B.1.1.7,36,36.0
Denmark,2021-01-10,14014,3560.0,25.4,B.1.1.7,139,3.9
Estonia,2021-01-10,4284,3.0,0.1,B.1.1.7,0,0.0
Finland,2021-01-10,1671,45.0,2.7,B.1.1.7,8,17.8
France,2021-01-10,127528,543.0,0.4,B.1.1.7,200,36.8
Germany,2021-01-10,145511,351.0,0.2,B.1.1.7,4,1.1
Greece,2021-01-10,4639,1.0,0.0,B.1.1.7,0,0.0
Hungary,2021-01-10,14805,8.0,0.1,B.1.1.7,6,75.0
Iceland,2021-01-10,144,34.0,23.6,B.1.1.7,5,14.7
Ireland,2021-01-10,45726,140.0,0.3,B.1.1.7,74,52.9
Italy,2021-01-10,121045,269.0,0.2,B.1.1.7,62,23.0
Latvia,2021-01-10,7071,3.0,0.0,B.1.1.7,0,0.0
Liechtenstein,2021-01-10,124,0.0,0.0,B.1.1.7,0,
Lithuania,2021-01-10,12459,122.0,1.0,B.1.1.7,0,0.0
Luxembourg,2021-01-10,1065,101.0,9.5,B.1.1.7,9,8.9
Malta,2021-01-10,1299,0.0,0.0,B.1.1.7,0,
Netherlands,2021-01-10,57026,752.0,1.3,B.1.1.7,111,14.8
Norway,2021-01-10,4758,208.0,4.4,B.1.1.7,20,9.6
Poland,2021-01-10,67438,53.0,0.1,B.1.1.7,1,1.9
Portugal,2021-01-10,57670,229.0,0.4,B.1.1.7,37,16.2
Romania,2021-01-10,32842,11.0,0.0,B.1.1.7,2,18.2
Slovakia,2021-01-10,20970,52.0,0.2,B.1.1.7,39,75.0
Slovenia,2021-01-10,13855,24.0,0.2,B.1.1.7,1,4.2
Spain,2021-01-10,152938,506.0,0.3,B.1.1.7,252,49.8
Sweden,2021-01-10,37124,193.0,0.5,B.1.1.7,46,23.8
Austria,2021-01-10,15133,133.0,0.9,B.1.351,0,0.0
Belgium,2021-01-10,14711,285.0,1.9,B.1.351,5,1.8
Bulgaria,2021-01-10,5460,35.0,0.6,B.1.351,0,0.0
Croatia,2021-01-10,7265,11.0,0.2,B.1.351,0,0.0
Cyprus,2021-01-10,3376,0.0,0.0,B.1.351,0,
Czechia,2021-01-10,88740,100.0,0.1,B.1.351,0,0.0
Denmark,2021-01-10,14014,3560.0,25.4,B.1.351,1,0.0
Estonia,2021-01-10,4284,3.0,0.1,B.1.351,0,0.0
Finland,2021-01-10,1671,45.0,2.7,B.1.351,0,0.0
France,2021-01-10,127528,543.0,0.4,B.1.351,5,0.9
Germany,2021-01-10,145511,351.0,0.2,B.1.351,4,1.1
Greece,2021-01-10,4639,1.0,0.0,B.1.351,0,0.0
Hungary,2021-01-10,14805,8.0,0.1,B.1.351,0,0.0
Iceland,2021-01-10,144,34.0,23.6,B.1.351,0,0.0
Ireland,2021-01-10,45726,140.0,0.3,B.1.351,1,0.7
Italy,2021-01-10,121045,269.0,0.2,B.1.351,0,0.0
Latvia,2021-01-10,7071,3.0,0.0,B.1.351,0,0.0
Liechtenstein,2021-01-10,124,0.0,0.0,B.1.351,0,
Lithuania,2021-01-10,12459,122.0,1.0,B.1.351,0,0.0
Luxembourg,2021-01-10,1065,101.0,9.5,B.1.351,0,0.0
Malta,2021-01-10,1299,0.0,0.0,B.1.351,0,
Netherlands,2021-01-10,57026,752.0,1.3,B.1.351,6,0.8
Norway,2021-01-10,4758,208.0,4.4,B.1.351,1,0.5
Poland,2021-01-10,67438,53.0,0.1,B.1.351,0,0.0
Portugal,2021-01-10,57670,229.0,0.4,B.1.351,2,0.9
Romania,2021-01-10,32842,11.0,0.0,B.1.351,0,0.0
Slovakia,2021-01-10,20970,52.0,0.2,B.1.351,0,0.0
Slovenia,2021-01-10,13855,24.0,0.2,B.1.351,0,0.0
Spain,2021-01-10,152938,506.0,0.3,B.1.351,0,0.0
Sweden,2021-01-10,37124,193.0,0.5,B.1.351,1,0.5
Austria,2021-01-10,15133,133.0,0.9,Other,85,63.9
Belgium,2021-01-10,14711,285.0,1.9,Other,215,75.4
Bulgaria,2021-01-10,5460,35.0,0.6,Other,28,80.0
Croatia,2021-01-10,7265,11.0,0.2,Other,11,100.0
Cyprus,2021-01-10,3376,0.0,0.0,Other,0,
Czechia,2021-01-10,88740,100.0,0.1,Other,64,64.0
Denmark,2021-01-10,14014,3560.0,25.4,Other,3420,96.1
Estonia,2021-01-10,4284,3.0,0.1,Other,3,100.0
Finland,2021-01-10,1671,45.0,2.7,Other,37,82.2
France,2021-01-10,127528,543.0,0.4,Other,338,62.2
Germany,2021-01-10,145511,351.0,0.2,Other,343,97.7
Greece,2021-01-10,4639,1.0,0.0,Other,1,100.0
Hungary,2021-01-10,14805,8.0,0.1,Other,2,25.0
Iceland,2021-01-10,144,34.0,23.6,Other,29,85.3
Ireland,2021-01-10,45726,140.0,0.3,Other,65,46.4
Italy,2021-01-10,121045,269.0,0.2,Other,205,76.2
Latvia,2021-01-10,7071,3.0,0.0,Other,3,100.0
Liechtenstein,2021-01-10,124,0.0,0.0,Other,0,
Lithuania,2021-01-10,12459,122.0,1.0,Other,122,100.0
Luxembourg,2021-01-10,1065,101.0,9.5,Other,92,91.1
Malta,2021-01-10,1299,0.0,0.0,Other,0,
Netherlands,2021-01-10,57026,752.0,1.3,Other,635,84.4
Norway,2021-01-10,4758,208.0,4.4,Other,187,89.9
Poland,2021-01-10,67438,53.0,0.1,Other,52,98.1
Portugal,2021-01-10,57670,229.0,0.4,Other,190,83.0
Romania,2021-01-10,32842,11.0,0.0,Other,9,81.8
Slovakia,2021-01-10,20970,52.0,0.2,Other,13,25.0
Slovenia,2021-01-10,13855,24.0,0.2,Other,23,95.8
Spain,2021-01-10,152938,506.0,0.3,Other,254,50.2
Sweden,2021-01-10,37124,193.0,0.5,Other,146,75.6
Austria,2021-01-10,15133,133.0,0.9,P.1,0,0.0
Belgium,2021-01-10,14711,285.0,1.9,P.1,0,0.0
Bulgaria,2021-01-10,5460,35.0,0.6,P.1,0,0.0
Croatia,2021-01-10,7265,11.0,0.2,P.1,0,0.0
Cyprus,2021-01-10,3376,0.0,0.0,P.1,0,
Czechia,2021-01-10,88740,100.0,0.1,P.1,0,0.0
Denmark,2021-01-10,14014,3560.0,25.4,P.1,0,0.0
Estonia,2021-01-10,4284,3.0,0.1,P.1,0,0.0
Finland,2021-01-10,1671,45.0,2.7,P.1,0,0.0
France,2021-01-10,127528,543.0,0.4,P.1,0,0.0
Germany,2021-01-10,145511,351.0,0.2,P.1,0,0.0
Greece,2021-01-10,4639,1.0,0.0,P.1,0,0.0
Hungary,2021-01-10,14805,8.0,0.1,P.1,0,0.0
Iceland,2021-01-10,144,34.0,23.6,P.1,0,0.0
Ireland,2021-01-10,45726,140.0,0.3,P.1,0,0.0
Italy,2021-01-10,121045,269.0,0.2,P.1,2,0.7
Latvia,2021-01-10,7071,3.0,0.0,P.1,0,0.0
Liechtenstein,2021-01-10,124,0.0,0.0,P.1,0,
Lithuania,2021-01-10,12459,122.0,1.0,P.1,0,0.0
Luxembourg,2021-01-10,1065,101.0,9.5,P.1,0,0.0
Malta,2021-01-10,1299,0.0,0.0,P.1,0,
Netherlands,2021-01-10,57026,752.0,1.3,P.1,0,0.0
Norway,2021-01-10,4758,208.0,4.4,P.1,0,0.0
Poland,2021-01-10,67438,53.0,0.1,P.1,0,0.0
Portugal,2021-01-10,57670,229.0,0.4,P.1,0,0.0
Romania,2021-01-10,32842,11.0,0.0,P.1,0,0.0
Slovakia,2021-01-10,20970,52.0,0.2,P.1,0,0.0
Slovenia,2021-01-10,13855,24.0,0.2,P.1,0,0.0
Spain,2021-01-10,152938,506.0,0.3,P.1,0,0.0
Sweden,2021-01-10,37124,193.0,0.5,P.1,0,0.0
Austria,2021-01-17,11406,164.0,1.4,B.1.1.7,85,51.8
Belgium,2021-01-17,14040,486.0,3.5,B.1.1.7,196,40.3
Bulgaria,2021-01-17,3302,24.0,0.7,B.1.1.7,11,45.8
Croatia,2021-01-17,4905,23.0,0.5,B.1.1.7,0,0.0
Cyprus,2021-01-17,1618,0.0,0.0,B.1.1.7,0,
Czechia,2021-01-17,56398,27.0,0.0,B.1.1.7,12,44.4
Denmark,2021-01-17,7170,3613.0,50.4,B.1.1.7,269,7.4
Estonia,2021-01-17,3539,0.0,0.0,B.1.1.7,0,
Finland,2021-01-17,1747,186.0,10.6,B.1.1.7,51,27.4
France,2021-01-17,127733,599.0,0.5,B.1.1.7,249,41.6
Germany,2021-01-17,119635,911.0,0.8,B.1.1.7,78,8.6
Greece,2021-01-17,3869,14.0,0.4,B.1.1.7,8,57.1
Hungary,2021-01-17,9047,8.0,0.1,B.1.1.7,0,0.0
Iceland,2021-01-17,72,0.0,0.0,B.1.1.7,0,
Ireland,2021-01-17,25113,214.0,0.9,B.1.1.7,103,48.1
Italy,2021-01-17,104786,467.0,0.4,B.1.1.7,19,4.1
Latvia,2021-01-17,6096,12.0,0.2,B.1.1.7,4,33.3
Liechtenstein,2021-01-17,49,1.0,2.0,B.1.1.7,0,0.0
Lithuania,2021-01-17,7546,115.0,1.5,B.1.1.7,0,0.0
Luxembourg,2021-01-17,868,83.0,9.6,B.1.1.7,15,18.1
Malta,2021-01-17,1213,0.0,0.0,B.1.1.7,0,
Netherlands,2021-01-17,38967,822.0,2.1,B.1.1.7,174,21.2
Norway,2021-01-17,3178,212.0,6.7,B.1.1.7,25,11.8
Poland,2021-01-17,48529,124.0,0.3,B.1.1.7,17,13.7
Portugal,2021-01-17,67210,658.0,1.0,B.1.1.7,81,12.3
Romania,2021-01-17,21882,11.0,0.1,B.1.1.7,2,18.2
Slovakia,2021-01-17,15316,10.0,0.1,B.1.1.7,8,80.0
Slovenia,2021-01-17,9721,100.0,1.0,B.1.1.7,3,3.0
Spain,2021-01-17,224669,831.0,0.4,B.1.1.7,383,46.1
Sweden,2021-01-17,26416,585.0,2.2,B.1.1.7,35,6.0
Austria,2021-01-17,11406,164.0,1.4,B.1.351,46,28.0
Belgium,2021-01-17,14040,486.0,3.5,B.1.351,11,2.3
Bulgaria,2021-01-17,3302,24.0,0.7,B.1.351,0,0.0
Croatia,2021-01-17,4905,23.0,0.5,B.1.351,0,0.0
Cyprus,2021-01-17,1618,0.0,0.0,B.1.351,0,
Czechia,2021-01-17,56398,27.0,0.0,B.1.351,0,0.0
Denmark,2021-01-17,7170,3613.0,50.4,B.1.351,0,0.0
Estonia,2021-01-17,3539,0.0,0.0,B.1.351,0,
Finland,2021-01-17,1747,186.0,10.6,B.1.351,4,2.2
France,2021-01-17,127733,599.0,0.5,B.1.351,12,2.0
Germany,2021-01-17,119635,911.0,0.8,B.1.351,9,1.0
Greece,2021-01-17,3869,14.0,0.4,B.1.351,2,14.3
Hungary,2021-01-17,9047,8.0,0.1,B.1.351,0,0.0
Iceland,2021-01-17,72,0.0,0.0,B.1.351,0,
Ireland,2021-01-17,25113,214.0,0.9,B.1.351,2,0.9
Italy,2021-01-17,104786,467.0,0.4,B.1.351,0,0.0
Latvia,2021-01-17,6096,12.0,0.2,B.1.351,0,0.0
Liechtenstein,2021-01-17,49,1.0,2.0,B.1.351,0,0.0
Lithuania,2021-01-17,7546,115.0,1.5,B.1.351,0,0.0
Luxembourg,2021-01-17,868,83.0,9.6,B.1.351,1,1.2
Malta,2021-01-17,1213,0.0,0.0,B.1.351,0,
Netherlands,2021-01-17,38967,822.0,2.1,B.1.351,34,4.1
Norway,2021-01-17,3178,212.0,6.7,B.1.351,2,0.9
Poland,2021-01-17,48529,124.0,0.3,B.1.351,0,0.0
Portugal,2021-01-17,67210,658.0,1.0,B.1.351,0,0.0
Romania,2021-01-17,21882,11.0,0.1,B.1.351,0,0.0
Slovakia,2021-01-17,15316,10.0,0.1,B.1.351,0,0.0
Slovenia,2021-01-17,9721,100.0,1.0,B.1.351,0,0.0
Spain,2021-01-17,224669,831.0,0.4,B.1.351,0,0.0
Sweden,2021-01-17,26416,585.0,2.2,B.1.351,3,0.5
Austria,2021-01-17,11406,164.0,1.4,Other,33,20.1
Belgium,2021-01-17,14040,486.0,3.5,Other,279,57.4
Bulgaria,2021-01-17,3302,24.0,0.7,Other,13,54.2
Croatia,2021-01-17,4905,23.0,0.5,Other,23,100.0
Cyprus,2021-01-17,1618,0.0,0.0,Other,0,
Czechia,2021-01-17,56398,27.0,0.0,Other,15,55.6
Denmark,2021-01-17,7170,3613.0,50.4,Other,3344,92.6
Estonia,2021-01-17,3539,0.0,0.0,Other,0,
Finland,2021-01-17,1747,186.0,10.6,Other,131,70.4
France,2021-01-17,127733,599.0,0.5,Other,338,56.4
Germany,2021-01-17,119635,911.0,0.8,Other,824,90.5
Greece,2021-01-17,3869,14.0,0.4,Other,4,28.6
Hungary,2021-01-17,9047,8.0,0.1,Other,8,100.0
Iceland,2021-01-17,72,0.0,0.0,Other,0,
Ireland,2021-01-17,25113,214.0,0.9,Other,109,50.9
Italy,2021-01-17,104786,467.0,0.4,Other,447,95.7
Latvia,2021-01-17,6096,12.0,0.2,Other,8,66.7
Liechtenstein,2021-01-17,49,1.0,2.0,Other,1,100.0
Lithuania,2021-01-17,7546,115.0,1.5,Other,115,100.0
Luxembourg,2021-01-17,868,83.0,9.6,Other,67,80.7
Malta,2021-01-17,1213,0.0,0.0,Other,0,
Netherlands,2021-01-17,38967,822.0,2.1,Other,614,74.7
Norway,2021-01-17,3178,212.0,6.7,Other,185,87.3
Poland,2021-01-17,48529,124.0,0.3,Other,107,86.3
Portugal,2021-01-17,67210,658.0,1.0,Other,577,87.7
Romania,2021-01-17,21882,11.0,0.1,Other,9,81.8
Slovakia,2021-01-17,15316,10.0,0.1,Other,2,20.0
Slovenia,2021-01-17,9721,100.0,1.0,Other,97,97.0
Spain,2021-01-17,224669,831.0,0.4,Other,448,53.9
Sweden,2021-01-17,26416,585.0,2.2,Other,547,93.5
Austria,2021-01-17,11406,164.0,1.4,P.1,0,0.0
Belgium,2021-01-17,14040,486.0,3.5,P.1,0,0.0
Bulgaria,2021-01-17,3302,24.0,0.7,P.1,0,0.0
Croatia,2021-01-17,4905,23.0,0.5,P.1,0,0.0
Cyprus,2021-01-17,1618,0.0,0.0,P.1,0,
Czechia,2021-01-17,56398,27.0,0.0,P.1,0,0.0
Denmark,2021-01-17,7170,3613.0,50.4,P.1,0,0.0
Estonia,2021-01-17,3539,0.0,0.0,P.1,0,
Finland,2021-01-17,1747,186.0,10.6,P.1,0,0.0
France,2021-01-17,127733,599.0,0.5,P.1,0,0.0
Germany,2021-01-17,119635,911.0,0.8,P.1,0,0.0
Greece,2021-01-17,3869,14.0,0.4,P.1,0,0.0
Hungary,2021-01-17,9047,8.0,0.1,P.1,0,0.0
Iceland,2021-01-17,72,0.0,0.0,P.1,0,
Ireland,2021-01-17,25113,214.0,0.9,P.1,0,0.0
Italy,2021-01-17,104786,467.0,0.4,P.1,1,0.2
Latvia,2021-01-17,6096,12.0,0.2,P.1,0,0.0
Liechtenstein,2021-01-17,49,1.0,2.0,P.1,0,0.0
Lithuania,2021-01-17,7546,115.0,1.5,P.1,0,0.0
Luxembourg,2021-01-17,868,83.0,9.6,P.1,0,0.0
Malta,2021-01-17,1213,0.0,0.0,P.1,0,
Netherlands,2021-01-17,38967,822.0,2.1,P.1,0,0.0
Norway,2021-01-17,3178,212.0,6.7,P.1,0,0.0
Poland,2021-01-17,48529,124.0,0.3,P.1,0,0.0
Portugal,2021-01-17,67210,658.0,1.0,P.1,0,0.0
Romania,2021-01-17,21882,11.0,0.1,P.1,0,0.0
Slovakia,2021-01-17,15316,10.0,0.1,P.1,0,0.0
Slovenia,2021-01-17,9721,100.0,1.0,P.1,0,0.0
Spain,2021-01-17,224669,831.0,0.4,P.1,0,0.0
Sweden,2021-01-17,26416,585.0,2.2,P.1,0,0.0
Austria,2021-01-24,10421,83.0,0.8,B.1.1.7,14,16.9
Belgium,2021-01-24,15700,866.0,5.5,B.1.1.7,359,41.5
Bulgaria,2021-01-24,3004,34.0,1.1,B.1.1.7,24,70.6
Croatia,2021-01-24,3926,28.0,0.7,B.1.1.7,6,21.4
Cyprus,2021-01-24,1049,12.0,1.1,B.1.1.7,5,41.7
Czechia,2021-01-24,48152,57.0,0.1,B.1.1.7,39,68.4
Denmark,2021-01-24,5401,3303.0,61.2,B.1.1.7,422,12.8
Estonia,2021-01-24,3372,9.0,0.3,B.1.1.7,1,11.1
Finland,2021-01-24,2243,245.0,10.9,B.1.1.7,142,58.0
France,2021-01-24,142628,672.0,0.5,B.1.1.7,246,36.6
Germany,2021-01-24,101006,1776.0,1.8,B.1.1.7,152,8.6
Greece,2021-01-24,3373,93.0,2.8,B.1.1.7,37,39.8
Hungary,2021-01-24,7715,11.0,0.1,B.1.1.7,4,36.4
Iceland,2021-01-24,20,0.0,0.0,B.1.1.7,0,
Ireland,2021-01-24,14828,258.0,1.7,B.1.1.7,187,72.5
Italy,2021-01-24,85536,391.0,0.5,B.1.1.7,118,30.2
Latvia,2021-01-24,5344,70.0,1.3,B.1.1.7,1,1.4
Liechtenstein,2021-01-24,59,1.0,1.7,B.1.1.7,0,0.0
Lithuania,2021-01-24,9174,76.0,0.8,B.1.1.7,0,0.0
Luxembourg,2021-01-24,852,105.0,12.3,B.1.1.7,21,20.0
Malta,2021-01-24,1119,1.0,0.1,B.1.1.7,0,0.0
Netherlands,2021-01-24,35590,833.0,2.3,B.1.1.7,205,24.6
Norway,2021-01-24,2431,393.0,16.2,B.1.1.7,48,12.2
Poland,2021-01-24,39205,77.0,0.2,B.1.1.7,5,6.5
Portugal,2021-01-24,86610,56.0,0.1,B.1.1.7,30,53.6
Romania,2021-01-24,17408,12.0,0.1,B.1.1.7,6,50.0
Slovakia,2021-01-24,12642,20.0,0.2,B.1.1.7,13,65.0
Slovenia,2021-01-24,8705,94.0,1.1,B.1.1.7,2,2.1
Spain,2021-01-24,256931,1083.0,0.4,B.1.1.7,380,35.1
Sweden,2021-01-24,23003,587.0,2.6,B.1.1.7,51,8.7
Austria,2021-01-24,10421,83.0,0.8,B.1.351,37,44.6
Belgium,2021-01-24,15700,866.0,5.5,B.1.351,28,3.2
Bulgaria,2021-01-24,3004,34.0,1.1,B.1.351,0,0.0
Croatia,2021-01-24,3926,28.0,0.7,B.1.351,0,0.0
Cyprus,2021-01-24,1049,12.0,1.1,B.1.351,0,0.0
Czechia,2021-01-24,48152,57.0,0.1,B.1.351,0,0.0
Denmark,2021-01-24,5401,3303.0,61.2,B.1.351,3,0.1
Estonia,2021-01-24,3372,9.0,0.3,B.1.351,0,0.0
Finland,2021-01-24,2243,245.0,10.9,B.1.351,0,0.0
France,2021-01-24,142628,672.0,0.5,B.1.351,26,3.9
Germany,2021-01-24,101006,1776.0,1.8,B.1.351,10,0.6
Greece,2021-01-24,3373,93.0,2.8,B.1.351,1,1.1
Hungary,2021-01-24,7715,11.0,0.1,B.1.351,0,0.0
Iceland,2021-01-24,20,0.0,0.0,B.1.351,0,
Ireland,2021-01-24,14828,258.0,1.7,B.1.351,3,1.2
Italy,2021-01-24,85536,391.0,0.5,B.1.351,0,0.0
Latvia,2021-01-24,5344,70.0,1.3,B.1.351,0,0.0
Liechtenstein,2021-01-24,59,1.0,1.7,B.1.351,0,0.0
Lithuania,2021-01-24,9174,76.0,0.8,B.1.351,0,0.0
Luxembourg,2021-01-24,852,105.0,12.3,B.1.351,4,3.8
Malta,2021-01-24,1119,1.0,0.1,B.1.351,0,0.0
Netherlands,2021-01-24,35590,833.0,2.3,B.1.351,17,2.0
Norway,2021-01-24,2431,393.0,16.2,B.1.351,0,0.0
Poland,2021-01-24,39205,77.0,0.2,B.1.351,0,0.0
Portugal,2021-01-24,86610,56.0,0.1,B.1.351,0,0.0
Romania,2021-01-24,17408,12.0,0.1,B.1.351,0,0.0
Slovakia,2021-01-24,12642,20.0,0.2,B.1.351,0,0.0
Slovenia,2021-01-24,8705,94.0,1.1,B.1.351,0,0.0
Spain,2021-01-24,256931,1083.0,0.4,B.1.351,1,0.1
Sweden,2021-01-24,23003,587.0,2.6,B.1.351,3,0.5
Austria,2021-01-24,10421,83.0,0.8,Other,32,38.6
Belgium,2021-01-24,15700,866.0,5.5,Other,479,55.3
Bulgaria,2021-01-24,3004,34.0,1.1,Other,10,29.4
Croatia,2021-01-24,3926,28.0,0.7,Other,22,78.6
Cyprus,2021-01-24,1049,12.0,1.1,Other,7,58.3
Czechia,2021-01-24,48152,57.0,0.1,Other,18,31.6
Denmark,2021-01-24,5401,3303.0,61.2,Other,2878,87.1
Estonia,2021-01-24,3372,9.0,0.3,Other,8,88.9
Finland,2021-01-24,2243,245.0,10.9,Other,103,42.0
France,2021-01-24,142628,672.0,0.5,Other,397,59.1
Germany,2021-01-24,101006,1776.0,1.8,Other,1614,90.9
Greece,2021-01-24,3373,93.0,2.8,Other,55,59.1
Hungary,2021-01-24,7715,11.0,0.1,Other,7,63.6
Iceland,2021-01-24,20,0.0,0.0,Other,0,
Ireland,2021-01-24,14828,258.0,1.7,Other,68,26.4
Italy,2021-01-24,85536,391.0,0.5,Other,268,68.5
Latvia,2021-01-24,5344,70.0,1.3,Other,69,98.6
Liechtenstein,2021-01-24,59,1.0,1.7,Other,1,100.0
Lithuania,2021-01-24,9174,76.0,0.8,Other,76,100.0
Luxembourg,2021-01-24,852,105.0,12.3,Other,80,76.2
Malta,2021-01-24,1119,1.0,0.1,Other,1,100.0
Netherlands,2021-01-24,35590,833.0,2.3,Other,611,73.3
Norway,2021-01-24,2431,393.0,16.2,Other,345,87.8
Poland,2021-01-24,39205,77.0,0.2,Other,72,93.5
Portugal,2021-01-24,86610,56.0,0.1,Other,26,46.4
Romania,2021-01-24,17408,12.0,0.1,Other,6,50.0
Slovakia,2021-01-24,12642,20.0,0.2,Other,7,35.0
Slovenia,2021-01-24,8705,94.0,1.1,Other,92,97.9
Spain,2021-01-24,256931,1083.0,0.4,Other,702,64.8
Sweden,2021-01-24,23003,587.0,2.6,Other,533,90.8
Austria,2021-01-24,10421,83.0,0.8,P.1,0,0.0
Belgium,2021-01-24,15700,866.0,5.5,P.1,0,0.0
Bulgaria,2021-01-24,3004,34.0,1.1,P.1,0,0.0
Croatia,2021-01-24,3926,28.0,0.7,P.1,0,0.0
Cyprus,2021-01-24,1049,12.0,1.1,P.1,0,0.0
Czechia,2021-01-24,48152,57.0,0.1,P.1,0,0.0
Denmark,2021-01-24,5401,3303.0,61.2,P.1,0,0.0
Estonia,2021-01-24,3372,9.0,0.3,P.1,0,0.0
Finland,2021-01-24,2243,245.0,10.9,P.1,0,0.0
France,2021-01-24,142628,672.0,0.5,P.1,3,0.4
Germany,2021-01-24,101006,1776.0,1.8,P.1,0,0.0
Greece,2021-01-24,3373,93.0,2.8,P.1,0,0.0
Hungary,2021-01-24,7715,11.0,0.1,P.1,0,0.0
Iceland,2021-01-24,20,0.0,0.0,P.1,0,
Ireland,2021-01-24,14828,258.0,1.7,P.1,0,0.0
Italy,2021-01-24,85536,391.0,0.5,P.1,5,1.3
Latvia,2021-01-24,5344,70.0,1.3,P.1,0,0.0
Liechtenstein,2021-01-24,59,1.0,1.7,P.1,0,0.0
Lithuania,2021-01-24,9174,76.0,0.8,P.1,0,0.0
Luxembourg,2021-01-24,852,105.0,12.3,P.1,0,0.0
Malta,2021-01-24,1119,1.0,0.1,P.1,0,0.0
Netherlands,2021-01-24,35590,833.0,2.3,P.1,0,0.0
Norway,2021-01-24,2431,393.0,16.2,P.1,0,0.0
Poland,2021-01-24,39205,77.0,0.2,P.1,0,0.0
Portugal,2021-01-24,86610,56.0,0.1,P.1,0,0.0
Romania,2021-01-24,17408,12.0,0.1,P.1,0,0.0
Slovakia,2021-01-24,12642,20.0,0.2,P.1,0,0.0
Slovenia,2021-01-24,8705,94.0,1.1,P.1,0,0.0
Spain,2021-01-24,256931,1083.0,0.4,P.1,0,0.0
Sweden,2021-01-24,23003,587.0,2.6,P.1,0,0.0
Austria,2021-01-31,9451,243.0,2.6,B.1.1.7,52,21.4
Belgium,2021-01-31,16841,855.0,5.1,B.1.1.7,326,38.1
Bulgaria,2021-01-31,3931,56.0,1.4,B.1.1.7,33,58.9
Croatia,2021-01-31,3466,22.0,0.6,B.1.1.7,3,13.6
Cyprus,2021-01-31,859,12.0,1.4,B.1.1.7,4,33.3
Czechia,2021-01-31,47325,62.0,0.1,B.1.1.7,28,45.2
Denmark,2021-01-31,3664,2426.0,66.2,B.1.1.7,476,19.6
Estonia,2021-01-31,3492,31.0,0.9,B.1.1.7,0,0.0
Finland,2021-01-31,2902,252.0,8.7,B.1.1.7,150,59.5
France,2021-01-31,143497,1561.0,1.1,B.1.1.7,795,50.9
Germany,2021-01-31,80306,2684.0,3.3,B.1.1.7,421,15.7
Greece,2021-01-31,4977,51.0,1.0,B.1.1.7,25,49.0
Hungary,2021-01-31,8292,10.0,0.1,B.1.1.7,4,40.0
Iceland,2021-01-31,19,0.0,0.0,B.1.1.7,0,
Ireland,2021-01-31,8993,302.0,3.4,B.1.1.7,221,73.2
Italy,2021-01-31,86219,53.0,0.1,B.1.1.7,17,32.1
Latvia,2021-01-31,5233,95.0,1.8,B.1.1.7,3,3.2
Liechtenstein,2021-01-31,43,1.0,2.3,B.1.1.7,0,0.0
Lithuania,2021-01-31,5727,11.0,0.2,B.1.1.7,0,0.0
Luxembourg,2021-01-31,965,143.0,14.8,B.1.1.7,52,36.4
Malta,2021-01-31,1021,0.0,0.0,B.1.1.7,0,
Netherlands,2021-01-31,28671,1093.0,3.8,B.1.1.7,326,29.8
Norway,2021-01-31,1884,455.0,24.2,B.1.1.7,107,23.5
Poland,2021-01-31,35266,202.0,0.6,B.1.1.7,26,12.9
Portugal,2021-01-31,83208,119.0,0.1,B.1.1.7,41,34.5
Romania,2021-01-31,17495,25.0,0.1,B.1.1.7,17,68.0
Slovakia,2021-01-31,12886,20.0,0.2,B.1.1.7,17,85.0
Slovenia,2021-01-31,8334,785.0,9.4,B.1.1.7,9,1.1
Spain,2021-01-31,229423,1206.0,0.5,B.1.1.7,356,29.5
Sweden,2021-01-31,20332,1460.0,7.2,B.1.1.7,170,11.6
Austria,2021-01-31,9451,243.0,2.6,B.1.351,70,28.8
Belgium,2021-01-31,16841,855.0,5.1,B.1.351,36,4.2
Bulgaria,2021-01-31,3931,56.0,1.4,B.1.351,0,0.0
Croatia,2021-01-31,3466,22.0,0.6,B.1.351,0,0.0
